BCode,BTSID,Lat,Long
3808,e515c3d0a7d930fe65236f767aa5b23c,31.254912,121.371838
3809,325129785011e59ef68c30bead50c146,31.174053,121.282683
3810,01b672fda036d7a1ffdaba650cf3e674,31.231508,121.577691
3811,35f5d73c0bcaa5619d5b606cd0b5b524,30.892415,121.023553
3812,47137a6286ae537a37a96720923e665e,31.146522,121.352501
3813,840d90fdff8b629e0f0a1022e208caf5,31.232729,121.566935
3814,c1f77035935c174e459131eccaaa7575,31.247155,121.23112
3815,3d6d709c11fe471560d1b488bc27aa1c,31.120864,121.389141
3816,0ad354e22120f1dc5864a071d311178d,31.166365,121.419792
3817,612fecf8f742348418ef75bb812e5715,31.09201,121.395696
3818,5fd2e7dec9c4974edf7e50a1d8fe5dab,31.316181,121.405014
3819,c25cda01110b1879b78af0281fa93704,31.158559,121.319801
3820,5cda60f387f5064db2729db3a3de3ca2,31.23301,121.442524
3821,900e5f267095b3cdf5b4ff3a50353104,30.989121,121.127308
3822,c7804fbec4d2205f790e149212b7dddf,31.197909,121.426542
3823,de7bbbb8ff45dda628ea74798ba14e48,31.402222,121.493387
3824,6c37d65a3fdf4937df8fc62cc27c1fa6,30.8406,121.251681
3825,982a51fcfe0047e3d15cf36810123209,31.030356,121.535809
3826,743d2abdfec8dc260657cddb859d45d9,31.414397,121.481621
3827,3f58a3deb3b3bbb8a5779493b717b57b,24.284812,102.999068
3828,f26467d77988754705366fba8d1aafdd,31.256232,121.498254
3829,da7e30d57ae46a1c5021c79eab3634fc,31.215428,121.660427
3830,9fb5dad5a92266e998f5aeb0f28fc3c4,30.933365,121.873737
3831,9d1c28a7164ef40765298dcd99678985,30.993883,121.129758
3832,e59a23c990a6d134bf7845a23982e2c5,31.134786,121.444969
3833,8bb6549cf9aebf0f86ea3a54a2c1188b,31.230109,121.434393
3834,f38fdd1c0dcab0655501520ee2de48e6,31.177067,121.370844
3835,e3e3b5b4629d37d17985adabdfc5edc9,31.243013,121.416207
3836,564d1338f3fdc77367b9db8ce70623b7,31.32719,121.53013
3837,f0cc636841d72315c309ecde31fd48b7,31.210033,121.405714
3838,e8aaf6f83204d6f419f5fe2f97c51f05,31.155403,121.57642
3839,57ef8338d315ddd1590aac0d9a71ecb2,31.106732,121.290566
3840,1a65624e707f82f00655189e0d58c642,31.203978,121.423912
3841,de8fd834639b48b2c1eb030c2c1c5f97,31.155403,121.57642
3842,a3f2fac2fc91b5300d76ad0a149404e0,31.205839,121.462046
3843,21a0501a7e55670f88f9be696071f2c2,31.25007,121.546845
3844,9af35442cdcfde1edb42016770985fc6,31.204179,121.538588
3845,0f697fa58a4e0583e9c3c2999d6ea693,30.872829,121.424028
3846,8d259e35c66b9665f6e933cfbdd456ee,31.317294,121.460019
3847,b434350a1cebcbc2df5b5465044342f0,31.301602,121.487289
3848,2cc253df83ff2be53ee6ef608b1f2199,31.370388,121.187891
3849,caf9945605f8faf7ace5975ec53da5e6,31.282271,121.524511
3850,151bc1827b6499d7e25553d963ab73f3,31.307198,121.511929
3851,7029bed07cd190e3dc4a1f5e35683f56,31.15228,121.118001
3852,5084cea0a91bafb8129e4213f8b05369,31.159523,121.435774
3853,fbd872a5a2af1aba22b2f8713c3adda1,31.348418,121.427796
3854,b6903cfaa8282abe31cb15cff1d83405,31.230109,121.434393
3855,6c7afb9ddfb48c0a6c05f99bc82e899f,31.276178,121.553996
3856,06c391a99f1df71e7315b55f05572f18,31.002479,121.390889
3857,32075c2a7ece5f3e73f1e5bc4a824aef,31.425786,121.422506
3858,12cfbcae4fa676515421a0323529d195,31.221662,121.539905
3859,37280950a5c3eac0be49fe61a2a7e901,31.185812,121.457923
3860,7835709e372efdabd7baabda64d2dc11,31.192457,121.443575
3861,c1e49e0786dd0534aa4507b5ddf5f5a8,30.900529,121.246804
3862,efd7ac233b4079ab309280a45b2e55a7,30.960682,121.447242
3863,61f25bbcda5491ec8d5d1b3ab09987ac,31.242365,121.503571
3864,787786d35528e70b8a81d4fa6cea2423,31.30092,121.16892
3865,eefcc81608936b278eba2b0c58e2b548,31.038911,121.226883
3866,b642e81844156708e65d5318f9409020,31.062583,121.44986
3867,ad8e8c3a7b574bace29a17605c28e931,31.221591,121.351862
3868,b9c5bd812d8e444d50558dd46bb310d4,31.235682,121.487831
3869,ffaad8ea302fe3cb31cf3fbd803aa45a,31.099085,121.386207
3870,0e91f8efd1ee582cd3e678143a50f3fe,31.176978,121.499522
3871,5f3792c977484b164326ce231a8b8c58,31.229334,121.368291
3872,f8814578d1153de5639e45aac125483e,26.139329,103.078562
3873,8d979447f4a205118175ca8085a5c604,31.140384,121.620758
3874,8c053452796aa0dfbd956df33d256cbb,31.213659,121.504661
3875,e02f11dde098b2c535d041520127aa09,30.908583,121.656169
3876,10b2a9d26c62112055e7ed85e58d2195,31.268663,121.428101
3877,59c5147dee23765ce6e3e525da67f8fb,31.338059,121.289933
3878,7888479f43aec892bd81ddf579e16444,30.982046,121.207872
3879,9cf4b0104e25307b723bf10bd7b8e06c,31.201259,121.40143
3880,36ca22ac076ad27646c0be281869046f,31.260555,121.410883
3881,65607bc58dbf46cbfad2ac05f4bc5278,31.172757,121.425965
3882,ca56b7f8b48f3b0250d249b1e67ca277,31.278028,121.583992
3883,a67a99b0e57d78091ded81b534648a06,31.216659,121.391301
3884,ac3010856f906613eea54df946e90bd8,31.007327,121.431151
3885,fea1b6473147c73ce26be8f35b30aaa2,31.134254,121.280533
3886,0eaec8ecbed10b077ab201b6c1320b3e,31.211591,121.499553
3887,02434bd5e270beef1b50bd2d85b801d9,31.211591,121.499553
3888,5a7914e51d7bf71248026ccaad957618,31.183064,121.407773
3889,1f4381c3e6895648ad9b424076461faf,31.242841,121.391309
3890,6ebfb7ed02a066c6107bae6f464107a0,31.231328,121.487479
3891,e24baf477a6fb271ee29f2c2b6370187,31.143965,121.573343
3892,762f6a938f5be70fe20f9bbc05c32880,31.237926,121.46594
3893,3be429df0504c594b39abc48e9ef81c5,31.190185,121.443475
3894,0b439d97bd0d7ed315d29405deb0f742,30.976182,121.750557
3895,10df1665efbc72a293aa64b033c25dd1,31.143297,121.132883
3896,40abb53dde26ade72b83ab3d0f63dc4a,31.03333,121.427385
3897,511f719d6dae6e675bd9c40421de5219,31.260465,121.461228
3898,d160475982a98e6b46ce52e0411f40e9,30.900763,121.246509
3899,1d494c797502e3f4d17c6aaf4bb74fe1,31.254166,121.224476
3900,dcd60d6c211017d851a394d633eb661c,31.203552,121.371544
3901,4d98b28e6d246c806ecd5a398b8ee026,31.178359,121.279284
3902,4e4eef9dad4a866ce447adbf062c7a17,31.025227,121.44251
3903,72f456fc5995868f15ad42a2b09a0e70,31.127217,121.335543
3904,a8514af7cadef797cc7e2da0e3114be3,31.292519,121.549839
3905,bbe9461174c15220bd3625bfbc4c46ef,31.15228,121.118001
3906,9c6d6876f1de9d0c7bcb8a20fb5228a1,31.131416,121.429704
3907,e9ce0d255caa5a01ed3c32969fac8c39,31.199721,121.325753
3908,21d92875ac765dbf5f1004cdd7f3d991,31.255905,121.430231
3909,cb32fc66f9a51fe7c10046aafae18654,31.032565,121.409407
3910,22047ea3695a2bc02598af2378856966,30.799332,121.268825
3911,aa6c3691de739a122b8ff1fc6c01f86e,31.045834,121.408322
3912,f27eadc8d8135838c60c61cdcf369250,31.217237,121.432824
3913,5a625e83d8c37583ee032630c8fd58c4,31.31724,121.237444
3914,6095f2538a8d859fada591431fca6c17,30.978506,121.447689
3915,f9e35d3f645800dd6a8a6de66ed7365a,31.357217,121.439635
3916,69280920453b84f886fc01425a41aa8b,30.719537,121.355948
3917,1c2e4e427c5deeb73953d07ea68aa67f,31.245814,121.411472
3918,2cbf0056f0c09eea8a5449641d3680d2,31.429482,121.184088
3919,76518d99962573278baec293abf91f13,30.875057,121.324697
3920,28943ae79521e86bc510a1cb176bee56,31.124664,121.323455
3921,1326e240bf42899ae657ce6f7ed31a8b,31.263651,121.573401
3922,e584af1363b584abd161bb782b9a53b2,30.74139,121.380141
3923,45be15001934ae36ed9a31419e4063ff,31.280857,121.169253
3924,079d526476cb18509a7cfe8198cdca73,30.922611,121.473581
3925,ad79fb9ba353673abd706b5ab260b13f,31.228852,121.541643
3926,402b1923ad3d94b672acb5e6ab3850be,31.250271,121.406561
3927,7a1670dcb5d2b475f31f1890600a151d,31.265705,121.420959
3928,793e44822613d9901638f5029d9eda61,31.051898,121.769904
3929,01d1ec7ca42bd3c1cf73ca14b8359cee,31.052639,121.761696
3930,8a6501f615c6af1f61d773e5be7e7c3f,30.879349,121.094749
3931,3183e755abb22b492ba89cdfaebcf1ad,31.241762,121.50497
3932,87e753d76af0053a3c4b1acfab99b167,31.152157,121.514858
3933,f612ef4f602c9e000782a2a5a5a193ff,31.273982,121.512661
3934,2aa2772a12a1135affd3334961c17811,31.045101,121.223676
3935,89c8e2906c27f31f1277087efc6b60a0,31.128227,121.45441
3936,a07fe5313351628824c1c9707ee2c104,31.252264,121.38269
3937,d18e90d52a3a2346843c5cc66c00f5c2,31.273767,121.222048
3938,bdc8b414bc72fae62d6acbc555317a9e,31.172757,121.425965
3939,9d2c4f76e730aeb4bb1281a33ca85599,31.245814,121.411472
3940,5f44c97b4b9b8f3fd27f4a320efb5d20,31.038911,121.226883
3941,2320bbc6e209cccfe0b1622dd620b43b,31.284042,121.583676
3942,acc2a72dadb7ed9d360ed763426fea5e,31.273982,121.512661
3943,55a05d181046dc2d0eb7f0eaa12a8f06,31.168519,121.804669
3944,c1474b0dcb65e16a4281c2ac58eb5cf8,31.019982,121.244295
3945,81d90c49e70c8191e6bed8f68e747fd9,31.019691,121.249497
3946,04dbbde498eb52644e49465bfb5d168e,31.215664,121.46829
3947,87296e5ac61f559c67b1cefa434860d8,31.146522,121.352501
3948,9f3c9ae41b0368c1cc73840fbd1bb23a,31.251239,121.428578
3949,adedf3962a74890553592d60e9bd52e3,31.092058,121.38753
3950,4ef95a05f293b03aaff1e2a8a20442b2,31.104981,121.360938
3951,81f70ae4da9c9a6a3bce11352c217c7a,31.492475,121.328439
3952,88d8d996936cb1b91d67e5200bd3707a,31.066368,121.2082
3953,3f56dd47ab75cb3349e17e16ef361663,31.204349,121.693531
3954,6c0de4021f64925913aa2b5a6f7c768e,31.236991,121.441554
3955,e319103a8ded7ec8f6542db9bf57ab5e,31.171916,121.718029
3956,e04a06531072aa9b1aa996ac901c8634,31.22135,121.391319
3957,b194ae42a175e5965b947dbbe2581fd2,31.129955,121.336848
3958,c78e6a0b0afe21932d86c7c2dbcf8acf,31.11674,121.586334
3959,2005bcfa473fd6c59956864755fbe72b,31.232893,121.380242
3960,a7222796691e8c7a0e5912e542216996,31.153746,121.504388
3961,f45b5b8a4166776c101185db0dac2fcb,31.382771,121.291756
3962,4c29486f43f2fd2a89cfd46e3abb15b1,31.148773,121.387158
3963,aa4e6736e868504356d04bd23a2fade4,31.242808,121.420927
3964,cad3d9855ed8529f06e0f344afda97cb,31.054506,121.460002
3965,a490b4d4182b4bdcc1773d7b00d6b92a,31.18713,121.451332
3966,f3d278395a0d5fc8c772d50278688ca2,31.104981,121.360938
3967,897a2893acff7572323e3ab714c68bc4,31.233674,121.498294
3968,4f82941a73971516a6e8213fd2a34853,31.210033,121.405714
3969,007ae037bdfbaa0b4d726a483315efd4,31.19232,121.142889
3970,c4bc7a00963662070e05762ac66f3d6b,31.301954,121.54744
3971,5fe16955a4620cec184c511a5cef2c93,31.171686,121.441221
3972,a60459db5bcbda94385ae45a7853179a,30.801265,121.395878
3973,01e50db91319c43d3683d6c90764b7cc,31.108876,121.345256
3974,bd63af0ea7c7d5c1153fd3d32bffdd4b,31.205813,121.413544
3975,51b379efc758810917ed8561d3c49310,31.178359,121.279284
3976,f944af3ef5796854ce15c21aea110926,31.133956,121.526289
3977,4b80f6e44d04b34bf9756a0cfed9b86a,31.235461,121.498056
3978,0ab97bf1f8d46fc2b9999c42f81006aa,31.012926,121.423939
3979,e4008373a9dd7f586aea3ae5f1f1af58,30.963144,121.39936
3980,8f19023e9832e617b5b04fc11204e038,31.295335,121.555781
3981,f2fe80589cda0fc8620b1989ece10e80,31.165339,121.427732
3982,bb5a156e28b729a67b63871535d48c6f,31.126339,121.573213
3983,bdde28966a1d5e7026340dc965e62c1a,31.262004,121.350318
3984,cea56771e981a61b5089d728db825798,31.285059,121.406807
3985,a0495148276d6f83aa4b64105417d003,31.030356,121.535809
3986,2f34855b28cefc6b73eb5560dafe43bd,31.054506,121.460002
3987,7cba07b8077cda01f5e0ce8f8efb8f33,31.30647,121.492925
3988,022946707355792e2c3b14f193bb9214,31.011886,121.234971
3989,838e295dd33cae4e6460502d39ef9747,30.884387,121.408648
3990,219c34193a26412de877502a0dd427b8,31.317294,121.460019
3991,03009fd828327a5a5c8d958ecb6c0371,30.901978,121.452316
3992,e201ca3a1f55b30b102644b16745a424,31.280867,121.656939
3993,4163f8cf89542a690cec6a415136edf2,31.235847,121.536101
3994,2e5cfe011c89e4a1d27fe24279d697e0,30.903508,121.331287
3995,55d58223e56a6e600ec3b6932ee210ab,31.396658,121.496972
3996,1076a9789853b0f9310ee1c28a5f3cfa,31.217074,121.510123
3997,983925bb6a47c0133e989ccc53af070c,31.268642,121.332479
3998,94a515f033efb70318f6dcaeb5a84703,31.19382,121.49524
3999,a2e11dc917f6d8dff27370316d92e046,31.213659,121.504661
4000,9a4a61ad2c8d156319f8fa191c30a587,31.217074,121.510123
4001,bf59c59f790b2e265ab383819661f9c7,31.199721,121.325753
4002,02329c49505e845b77e8a4e77921d95b,31.120822,121.29001
4003,a189b3a02c40e1648ccd84c015cd9936,31.180175,121.422303
4004,5c635c77fdab2053caf3b6638159ff59,31.174203,121.431404
4005,fdc807fdac16a0bad1958b8da85c12f1,31.134786,121.444969
4006,09180eee4c85e677ce8c01cd9c0d6f61,31.217074,121.510123
4007,c1656aa3668251216d1a5ed4b7db2b90,31.211591,121.499553
4008,fecdc04f3cf6eaa3c86d0f3e06d38315,31.217074,121.510123
4009,b9c9ca0fa99499028dbef11fde87d9af,31.19382,121.49524
4010,f88ea79185fb1bf2c3f8201eb0021eee,31.19382,121.49524
4011,e1c08df78a179b77b2a59330dafb1ae4,31.288667,121.527375
4012,99a6d96f50184cf5f4151236ca3d2094,31.226966,121.53174
4013,779de72600fbc3d5c7f5220201c6264e,31.295335,121.555781
4014,2a15c7cc2bf73f51ecdaf33ede29f1da,31.053198,120.907525
4015,047b9a349a270f041dfa5be2e79b169e,31.199721,121.325753
4016,04984edf48d5559a019728bfc2944ac9,30.999098,121.447826
4017,a55a1af59c5fae39b5da61c68626580b,31.318438,121.497035
4018,1037c5d6c3844637dd7ec0a9a9505514,31.066368,121.2082
4019,e22f36e0c02ce858be12317be762b33b,31.295335,121.555781
4020,ac374e09597837ef908ebdd45a6499f6,30.990942,121.12541
4021,718b217d895cf5200b62c1ed8fc4dac8,31.211591,121.499553
4022,558c0851a46dc3eb102334fe326d2d5e,31.211591,121.499553
4023,137171d96c59dee3f3f94018fbda978a,31.211591,121.499553
4024,1448c686c6ccf72b332ed1eca915f934,31.217074,121.510123
4025,db637209a712f64d3e833a425ded3c7d,31.232729,121.566935
4026,0664f4278147464d07a3014f7da4ae7d,31.05799,121.626154
4027,f2e4305c1df6abbc2aae25b1354c0dbc,31.192915,121.682688
4028,ba817fd2ab6106523b86dcf2189bb0ce,31.274417,121.257132
4029,c96d389377194354d7fc30ec8e250b06,31.171916,121.718029
4030,86e8f34aa0f03ee6a3fc4ec143d07417,31.148848,121.314851
4031,b29fce9754c618a47e8166dbe548f5a7,31.250826,121.578689
4032,0bddf8ad0f6a9cf61f2a2a46a7853e16,31.19382,121.49524
4033,d1b924b17b036bf74f9c337dd41f9edc,31.211591,121.499553
4034,1c18ad2e1935c1d8a7ccc24b04df4e58,31.211591,121.499553
4035,c2f12b5184ceab015068c31b7e9fb79d,31.211591,121.499553
4036,fca2fb2ccf8659cebf8733b5d04c8471,31.217074,121.510123
4037,2addd1cfa7a5bbc3fc1ae4d978d69ed1,31.213659,121.504661
4038,cec6759cdeea7484d5216322a2ac0aff,31.19382,121.49524
4039,407fbc135e8626d9f372dbebe8a53209,31.19382,121.49524
4040,6efba845bbd62274ac4405862f5c5000,31.19382,121.49524
4041,51d35a3582e07bf55e4575fbeefff9e9,31.273966,121.429374
4042,6e82ea8907f1b1b0d1406ca6c9a27d94,31.286022,121.497436
4043,34a539fadfc71a427662910f37c64228,31.342417,121.40922
4044,60653462db993cb5a5da3f6b51075000,31.321416,121.215
4045,13622eb96e109626b6658a26b5f3307c,30.741693,121.367052
4046,fc7259e960ea23732a7c5133d850ffaa,31.216371,121.601926
4047,fb78ccc57863a4b7f34da9afe7bdce23,31.318661,121.194317
4048,076a3a7eb147545959a8ed9a561eea8d,31.295335,121.555781
4049,81e1595436a03bdcbaaed5fc06a4ca1c,30.738649,121.382934
4050,4d1f357f752ad4af3d55c48e74fc2092,31.275929,121.473484
4051,99ea9c661a8070c7322cf29390e375fc,31.371973,121.278978
4052,edcc44b85eaa65bf38f0f554806cbc07,31.402222,121.493387
4053,7a1093cc167cb8bcca45e10d5d55f615,31.211617,121.486703
4054,be96f51b864963af9cad314fcf68d0b4,30.940039,121.548407
4055,cb66569ce6ee2c775e0e6ffd77a35304,31.058968,121.787072
4056,f0220fcaf970fde730d5abab3fb96edc,30.716044,121.291037
4057,b76c67acb1f1c838885afc5348b69331,31.155384,121.771585
4058,c9375c630496655e2a3564e1b1026708,31.24448,121.37062
4059,87b4548d2bc1c6d3881b7133b82725bc,31.303976,121.474504
4060,4a7b6e8eb207ec84c267dde1d7061b4c,31.273767,121.222048
4061,fd900ba84a43b9b9263984fb6061febe,30.998611,121.216212
4062,75bfcc6b450f8d93a4d975c80edd6f6e,31.264477,121.44249
4063,cb08becadf7d696ea928a23d1b0acf22,31.254042,121.464758
4064,f83f70da4a601b5a53dfb3f1ed5c1554,31.071955,121.234457
4065,9413f4423eeb527bb219d69995b9ff8a,30.897457,121.36324
4066,274355180e955586ef7ff4a4c516b718,31.20172,121.743118
4067,c7da177780a47b0ce5beae36e702ba31,30.800042,121.417303
4068,073d07899b5ac19a224aea95f8a0fd78,31.232857,121.475333
4069,cb98de450b0fa0456eac8bf5513d1e54,31.054594,121.339133
4070,24eb84c19988600aede50e8037106164,31.06623,121.321933
4071,ae41c9f786a2ff7114e098818033a455,30.771941,121.373524
4072,629621ebc898ca5e034b6fca776e7672,31.145439,121.417433
4073,87c0623909b14bf778c751e8d62aeb46,31.004198,121.067198
4074,98dec1273f264d784f3836203b15262b,31.240686,121.480699
4075,bb4b4dcd28e3108c4cb56043cb94180a,31.145439,121.417433
4076,658c0f5f714bc0ca59d617c47c494935,31.051162,121.311884
4077,1135cc21b2884d43a5a7083cb2c6f782,30.844717,121.528288
4078,e0720d50a6d9aba1c93766b3268f82d0,31.242841,121.391309
4079,3daed1f96c73e2f3802558eb9b80297a,31.174053,121.282683
4080,8106f1549c7e801b11df02ecb965e4ce,31.203981,121.483421
4081,bdf8edb0a2fb85ff87968fb4cbc003e8,31.370992,121.177459
4082,39debfc72bc453807d9b16338f9aa97d,31.359545,121.18156
4083,ea230c4dc0c44c698146fba42a13de99,31.292661,121.305822
4084,b1e29e2ac7ae258793b07e023e8625cc,31.423448,121.433415
4085,d247e1b5042cbab83d80f8100833f0af,31.094914,121.43682
4086,de39c89c277ef6d9483adc500c7050bf,30.93817,121.865652
4087,04196217429168e5fa045613b3fde4b7,31.25423,121.461072
4088,2f4095d70a72da2714d8e0310e02d7f1,31.174053,121.282683
4089,82f6d5cbc2e91e27ad1a54cbc8ef2792,31.114038,121.415096
4090,4709b82b8488bdbe93a09084a8b05a40,30.814573,121.352883
4091,8c613716f9e96647f6c597e1e407d267,31.051898,121.769904
4092,eaed0185e7f46f80afa2a3d8631f903d,30.934254,121.279662
4093,a0af1644eb563a4c0bf1c6837b7c2496,31.017385,121.715431
4094,7340a8a4e5fb017696569982acece315,31.265326,121.394456
4095,c66b83ed422c3748a6964d2d170aa151,31.266232,121.402951
4096,eb5d9f6f2c48a4f3a06b98d2ae38e1a6,31.175943,121.424363
4097,b85707c7942aefbe5c72c647c2125524,31.096325,121.341209
4098,b36816b82ea94f2b4c4edf3043fe6127,31.211591,121.499553
4099,5c3610dadc3f7daeadbbd3f1f76060c0,31.19382,121.49524
4100,e4ebff1763afb82f537f23ae47fe5d8c,31.211591,121.499553
4101,b5bd25993262c006a5df1d344c62db5f,31.19382,121.49524
4102,6529075f1506d5cccf2624c53aa66c12,31.334186,121.50238
4103,94ab33b3cf9df36625c09b2843e4e911,31.396351,121.44222
4104,b7f9454c76d65fe25b06cfeefdb0d48b,30.950067,121.449083
4105,4771c2974d1c89394f0c0de79c9393f4,31.194194,121.456589
4106,97e7eb80bbfa14781a646032479d43c2,31.105808,121.038742
4107,acf9dec8ef6f194e68d4d7639e052aa8,31.201965,121.452457
4108,5673977c9530a1472204713ccfced071,31.217074,121.510123
4109,3b99123d015525d1e0f35039286bc725,31.319501,121.584673
4110,04d650eca366f73eb36df0032c98ab6c,31.245624,121.522839
4111,3d88ac4dc7277952dcf7ef5d253c7b80,31.16346,121.405127
4112,8d05f4f58b3f71ad530854b770c8df9a,31.20901,121.478403
4113,58d0a0b1738e9b311483f689d3557f1c,31.211591,121.499553
4114,127c939ebc30e2c7088d461bd769ec46,31.217074,121.510123
4115,2f58dff9b6f5b8380eb0e2bc53c67fd3,31.162463,121.364262
4116,ca239755095e4ed67748d936ad834607,31.152157,121.514858
4117,d74f712e521e1c29bc0c43747fcc35b3,31.318646,121.53899
4118,e0477113d9ccb734168e294ecf3642a0,31.311405,121.553882
4119,e77181d90af3066fbff2e889fcc9d8e4,31.263879,121.49436
4120,2220c43162167024ac2e2bdda0f1c878,30.987088,121.588932
4121,720cceaa6f470ca6a63e2bea3d18ef18,30.801265,121.395878
4122,80242b7c3e4ee5d4eb6f475001980923,31.171972,121.140685
4123,09ae53f39ca7298f01a993e55e1d7e7a,31.341417,121.271089
4124,5f2b981b7df6885cb0d9b1bba239b39b,31.045516,121.216817
4125,a2b2042cd1f0cf78a57b5d497ba91d0f,31.19382,121.49524
4126,b3656b390357ebbb42f76d38e7953ede,31.211591,121.499553
4127,b78eb550b70ad812380498f0e61cee4c,31.19382,121.49524
4128,df82f039b522d0bbc7cdec389f33694b,31.211591,121.499553
4129,f7d7a2adbe6f843e98dedc311aa4611c,31.217074,121.510123
4130,76d27d304808c85c712201446a4a5b21,31.254042,121.464758
4131,d52d509f6397585d84de67195aa96ca7,31.178088,121.413515
4132,4c9be6c3ac6b49d0c9e63ddf7042eb76,30.900013,121.049649
4133,246ed44cb216dfce92ff915dabb725e9,30.910136,121.843044
4134,b20bf4835fa0a51d0d17b6d167b960fc,31.410197,121.500761
4135,04ddf40f324f1aea2b88fe7330131d01,31.177067,121.370844
4136,c27f9b93f245ca6eebd486dd0e06cbab,31.211591,121.499553
4137,a3fa20b9afc6a6bee0202e66903d8b98,31.211591,121.499553
4138,1c461d88d2946dbd968cbcd19d0606a8,31.211591,121.499553
4139,857597f3ad738b57c7263281cc13fda8,31.19382,121.49524
4140,002d1289c415748e861ec695df8ba668,31.432457,121.359456
4141,a09b766dae8e9aa2dd797477667e06e4,31.030806,121.396875
4142,cf5fa3b5bbb1d3dcdc3c4a9420b3e2ea,31.140384,121.620758
4143,181d2c4f977fcb5452ed38fe37c8952d,31.111358,121.020928
4144,dc54546eb836a2224e199596524e0071,31.183323,121.447822
4145,2fa260b8914d24613e16726d528ed2b5,31.040378,121.255563
4146,c927f07dfd5f70b8ac81b1d6a800d639,31.214958,121.527054
4147,1dd74f1fefcc8cb72c0478bcf5cabcb6,31.01294,121.637001
4148,5d29beecfad9a4a1d0bf5ac7f109f50a,31.058407,121.330724
4149,7903bd2f0f5b90ffcbb739a0ee9cc551,31.164838,121.410811
4150,92aa48309e5629b87cce2543c1721d56,31.267478,121.5468
4151,54269126780e525d2e7f4541a6f5f568,31.19382,121.49524
4152,fcb9199238384b49c4d2816e3ccc4948,31.217074,121.510123
4153,9027ea6f44d986060126bc3e61ae14ad,31.211591,121.499553
4154,71edf9b27a39651b225770a7ce464d84,31.217074,121.510123
4155,5b62470036f8e6ea974fa7473fe36ee0,31.211591,121.499553
4156,d6d87a03c5242770a0d63bde9028b5b4,31.125764,121.562057
4157,2a9281a15c30d23dc0db34abdde2fcc0,30.80226,121.311879
4158,05f0c11c31d5ee5c517d7bf6fb0ec732,31.086916,121.387535
4159,19dbd4c1ce458c66e0b3841c18b81e67,31.19382,121.49524
4160,6995a3464286d5e6d6ecd10a0c9b4b74,31.19382,121.49524
4161,963b8c019f01c64890001248e14a6f6e,31.19382,121.49524
4162,6f4f9812172a9f20ab59d1ae20881556,31.288667,121.527375
4163,06185d92b105e6a596d92ad3a175dc25,31.19382,121.49524
4164,ab23af98eae21927f68be9bbd0de82ad,31.19382,121.49524
4165,ab7a241e9c55e6f8891049a3f6b56d52,31.211591,121.499553
4166,32e201b43c54e1201d76a33bb4849734,31.211591,121.499553
4167,08b4f26e30fe730436126fed030976b1,30.982046,121.207872
4168,beaa5c558a73c704eba3b235271704cf,31.188821,121.387044
4169,935c4605ba84e14582b7d820d561eb19,31.23095,121.537305
4170,8f2c8143262c4eb1833cbcb06b504cc8,31.121932,121.33481
4171,a72a286142eeaae359709be994972ed3,31.151539,121.41109
4172,c319e03271616a77f4e0344d4ed70cbc,31.219945,121.285654
4173,c08fcd937f09765587279c160e9c99b1,31.19382,121.49524
4174,e9ff7b73b5aaf2e9790f0b278464bd77,31.109806,121.242241
4175,011901d863ed1613038b302c1a7b315d,30.899117,121.175731
4176,9fd394588600ec2ef069425f772ceeb6,31.308192,121.667576
4177,a861898571d65a3478d2c1de04642d71,31.199721,121.325753
4178,b8de7143e8a6a95d863a7a7870c90579,30.994999,121.264867
4179,bb3d6f293c3cec7fc3cb72448a30542a,31.311942,121.54204
4180,eb87233aeb6a86d48bd0ba0b1222de17,31.087108,121.371206
4181,da96196d2f6f9ffbdbcda2ca1edaff62,31.228927,121.486896
4182,ecfea8bdf6995ef53d04b8de8973a496,31.134254,121.280533
4183,93d9c6077d1350f0abc4f02f6cbf8f05,31.116021,121.287621
4184,e2653c555dd516a2c408199aaae25520,30.793053,121.176224
4185,7d3b225c4b7e3886460fe7782d111d9f,31.122643,121.734179
4186,a28e3d7835440303897c72dd80cc7c46,38.052584,114.484137
4187,53a417326b010f0ecfbf40d393abc1b6,31.154923,121.36045
4188,f91a3a1e2807676b7d19a2db6d87b1be,31.406426,121.476433
4189,582421438e47fdc1c903472698dbfd47,31.261563,121.376836
4190,2fef013f1b713682623abe96c9424b6a,31.111061,121.395692
4191,30f23242b559b64d2010ec627fd8e941,31.19382,121.49524
4192,57fc11b41e867418a004d760ceb12bec,31.19382,121.49524
4193,98a6841c5f4b0f0ba095ead5deb387b6,31.211591,121.499553
4194,35990dcb726d2c0579bae1cc2aaa73ca,31.211591,121.499553
4195,ae1d592c6e282a819b63bc46a24c5bb7,31.085146,121.589124
4196,db0adefcdf13c2b677e433ebfa6102e0,31.234004,121.276012
4197,533f2ed4722905be044f432ac77455dd,31.396687,121.378844
4198,0728d2f75497e32d58335f6bf6c1c531,31.260165,121.541462
4199,832ba1cdf51561a2cf0d5b757c7abd27,31.217237,121.432824
4200,f5da0ff35508f70b823321c25d1a4aa4,31.211591,121.499553
4201,c25505dce905b8f27ff60716a7e74292,31.284292,121.273506
4202,e342288accd8dd17af17ffe4f9653926,31.211591,121.499553
4203,1b3efc97430f206e1d5fd819762eb248,31.06623,121.321933
4204,5ab4782bc0220d72f43b0c0c513ddaa6,36.406412,102.003965
4205,b98959bdab764b3a703caf031c4baddf,31.284042,121.583676
